strike,expiry,moneyness,time_to_expiry,bid,ask,impliedVolatility,openInterest,volume,option_type
6575.0,2026-07-10,0.8762168639341067,0.0027397260273972603,877.7,896.3,1.0000000000000003e-05,1.0,1.0,call
6600.0,2026-07-10,0.8795484869908904,0.0027397260273972603,852.7,871.0,1.0000000000000003e-05,1.0,,call
6630.0,2026-07-10,0.8835464346590308,0.0027397260273972603,822.7,841.2,1.0000000000000003e-05,2.0,,call
6650.0,2026-07-10,0.8862117331044578,0.0027397260273972603,802.8,822.0,1.0000000000000003e-05,2.0,2.0,call
6680.0,2026-07-10,0.8902096807725982,0.0027397260273972603,773.9,793.0,1.0000000000000003e-05,15.0,,call
6700.0,2026-07-10,0.8928749792180252,0.0027397260273972603,753.3,772.4,1.0000000000000003e-05,7.0,2.0,call
6720.0,2026-07-10,0.895540277663452,0.0027397260273972603,733.4,751.3,1.0000000000000003e-05,1.0,,call
6725.0,2026-07-10,0.8962066022748088,0.0027397260273972603,727.8,747.0,1.0000000000000003e-05,8.0,6.0,call
6750.0,2026-07-10,0.8995382253315924,0.0027397260273972603,703.2,723.2,1.0000000000000003e-05,4.0,1.0,call
6760.0,2026-07-10,0.9008708745543059,0.0027397260273972603,693.4,712.5,1.0000000000000003e-05,2.0,1.0,call
6775.0,2026-07-10,0.9028698483883761,0.0027397260273972603,677.9,696.1,1.0000000000000003e-05,4.0,4.0,call
6780.0,2026-07-10,0.9035361729997329,0.0027397260273972603,672.9,691.3,1.0000000000000003e-05,2.0,,call
6800.0,2026-07-10,0.9062014714451598,0.0027397260273972603,652.0,671.6,1.0000000000000003e-05,8.0,4.0,call
6825.0,2026-07-10,0.9095330945019435,0.0027397260273972603,658.1,680.5,0.48120635986328125,0.0,1.0,call
6840.0,2026-07-10,0.9115320683360137,0.0027397260273972603,613.9,632.6,1.0000000000000003e-05,4.0,1.0,call
6850.0,2026-07-10,0.9128647175587272,0.0027397260273972603,602.1,622.2,1.0000000000000003e-05,2.0,6.0,call
6860.0,2026-07-10,0.9141973667814407,0.0027397260273972603,594.0,613.2,1.0000000000000003e-05,152.0,,call
6875.0,2026-07-10,0.9161963406155108,0.0027397260273972603,577.1,596.3,1.0000000000000003e-05,1.0,1.0,call
6890.0,2026-07-10,0.918195314449581,0.0027397260273972603,563.5,581.0,1.0000000000000003e-05,3.0,4.0,call
6900.0,2026-07-10,0.9195279636722945,0.0027397260273972603,553.0,571.2,1.0000000000000003e-05,24.0,4.0,call
6910.0,2026-07-10,0.920860612895008,0.0027397260273972603,543.3,563.3,1.0000000000000003e-05,1.0,,call
6920.0,2026-07-10,0.9221932621177215,0.0027397260273972603,532.8,551.6,1.0000000000000003e-05,2.0,,call
6925.0,2026-07-10,0.9228595867290782,0.0027397260273972603,529.2,548.3,1.0000000000000003e-05,3.0,2.0,call
6930.0,2026-07-10,0.9235259113404349,0.0027397260273972603,524.0,542.7,1.0000000000000003e-05,6.0,2.0,call
6940.0,2026-07-10,0.9248585605631484,0.0027397260273972603,513.5,532.7,1.0000000000000003e-05,3.0,3.0,call
6950.0,2026-07-10,0.9261912097858619,0.0027397260273972603,504.2,523.4,1.0000000000000003e-05,5.0,4.0,call
6960.0,2026-07-10,0.9275238590085754,0.0027397260273972603,493.4,512.7,1.0000000000000003e-05,3.0,2.0,call
6970.0,2026-07-10,0.9288565082312888,0.0027397260273972603,483.7,501.8,1.0000000000000003e-05,20.0,2.0,call
6975.0,2026-07-10,0.9295228328426456,0.0027397260273972603,477.9,496.5,1.0000000000000003e-05,4.0,2.0,call
6980.0,2026-07-10,0.9301891574540023,0.0027397260273972603,474.1,493.5,1.0000000000000003e-05,2.0,2.0,call
6990.0,2026-07-10,0.9315218066767158,0.0027397260273972603,463.7,481.4,1.0000000000000003e-05,12.0,2.0,call
7000.0,2026-07-10,0.9328544558994293,0.0027397260273972603,462.8,464.1,1.0000000000000003e-05,998.0,8.0,call
7010.0,2026-07-10,0.9341871051221426,0.0027397260273972603,444.2,462.9,1.0000000000000003e-05,14.0,2.0,call
7020.0,2026-07-10,0.9355197543448561,0.0027397260273972603,433.8,452.0,1.0000000000000003e-05,24.0,20.0,call
7025.0,2026-07-10,0.9361860789562129,0.0027397260273972603,429.3,448.5,1.0000000000000003e-05,37.0,2.0,call
7030.0,2026-07-10,0.9368524035675696,0.0027397260273972603,423.8,441.3,1.0000000000000003e-05,4.0,,call
7035.0,2026-07-10,0.9375187281789263,0.0027397260273972603,418.3,438.0,1.0000000000000003e-05,1.0,,call
7040.0,2026-07-10,0.9381850527902831,0.0027397260273972603,414.4,433.6,1.0000000000000003e-05,6.0,3.0,call
7050.0,2026-07-10,0.9395177020129966,0.0027397260273972603,403.8,423.7,1.0000000000000003e-05,53.0,3.0,call
7060.0,2026-07-10,0.94085035123571,0.0027397260273972603,393.5,413.8,1.0000000000000003e-05,2.0,1.0,call
7065.0,2026-07-10,0.9415166758470668,0.0027397260273972603,389.0,407.0,1.0000000000000003e-05,1.0,,call
7070.0,2026-07-10,0.9421830004584235,0.0027397260273972603,384.0,401.7,1.0000000000000003e-05,1.0,4.0,call
7075.0,2026-07-10,0.9428493250697803,0.0027397260273972603,377.6,396.9,1.0000000000000003e-05,8.0,2.0,call
7080.0,2026-07-10,0.943515649681137,0.0027397260273972603,374.6,393.7,1.0000000000000003e-05,3.0,2.0,call
7085.0,2026-07-10,0.9441819742924937,0.0027397260273972603,368.3,387.1,1.0000000000000003e-05,7.0,2.0,call
7090.0,2026-07-10,0.9448482989038505,0.0027397260273972603,364.1,382.0,1.0000000000000003e-05,2.0,,call
7095.0,2026-07-10,0.9455146235152072,0.0027397260273972603,358.6,377.2,1.0000000000000003e-05,3.0,2.0,call
7100.0,2026-07-10,0.946180948126564,0.0027397260273972603,354.2,372.6,1.0000000000000003e-05,72.0,2.0,call
7105.0,2026-07-10,0.9468472727379207,0.0027397260273972603,349.7,368.9,1.0000000000000003e-05,3.0,3.0,call
7110.0,2026-07-10,0.9475135973492774,0.0027397260273972603,344.1,364.1,1.0000000000000003e-05,10.0,1.0,call
7115.0,2026-07-10,0.9481799219606342,0.0027397260273972603,338.8,356.8,1.0000000000000003e-05,2.0,2.0,call
7120.0,2026-07-10,0.9488462465719909,0.0027397260273972603,334.3,351.7,1.0000000000000003e-05,9.0,5.0,call
7125.0,2026-07-10,0.9495125711833476,0.0027397260273972603,328.8,347.9,1.0000000000000003e-05,23.0,2.0,call
7130.0,2026-07-10,0.9501788957947044,0.0027397260273972603,323.0,341.8,1.0000000000000003e-05,24.0,11.0,call
7140.0,2026-07-10,0.9515115450174179,0.0027397260273972603,314.8,333.3,1.0000000000000003e-05,18.0,2.0,call
7145.0,2026-07-10,0.9521778696287746,0.0027397260273972603,310.0,327.6,1.0000000000000003e-05,1.0,,call
7150.0,2026-07-10,0.9528441942401313,0.0027397260273972603,304.9,323.4,1.0000000000000003e-05,79.0,1.0,call
7155.0,2026-07-10,0.9535105188514881,0.0027397260273972603,298.2,317.7,1.0000000000000003e-05,2.0,2.0,call
7160.0,2026-07-10,0.9541768434628447,0.0027397260273972603,294.2,313.2,1.0000000000000003e-05,24.0,5.0,call
7165.0,2026-07-10,0.9548431680742014,0.0027397260273972603,288.4,307.9,1.0000000000000003e-05,2.0,2.0,call
7170.0,2026-07-10,0.9555094926855582,0.0027397260273972603,284.8,302.3,1.0000000000000003e-05,2.0,2.0,call
7175.0,2026-07-10,0.9561758172969149,0.0027397260273972603,278.5,298.5,1.0000000000000003e-05,2.0,2.0,call
7180.0,2026-07-10,0.9568421419082717,0.0027397260273972603,273.6,293.8,1.0000000000000003e-05,39.0,1.0,call
7185.0,2026-07-10,0.9575084665196284,0.0027397260273972603,269.5,288.2,1.0000000000000003e-05,1.0,1.0,call
7190.0,2026-07-10,0.9581747911309851,0.0027397260273972603,264.6,284.0,1.0000000000000003e-05,13.0,2.0,call
7195.0,2026-07-10,0.9588411157423419,0.0027397260273972603,259.7,278.4,1.0000000000000003e-05,5.0,5.0,call
7200.0,2026-07-10,0.9595074403536986,0.0027397260273972603,254.7,274.2,1.0000000000000003e-05,134.0,3.0,call
7205.0,2026-07-10,0.9601737649650554,0.0027397260273972603,250.4,269.3,1.0000000000000003e-05,2.0,2.0,call
7210.0,2026-07-10,0.9608400895764121,0.0027397260273972603,245.5,263.4,1.0000000000000003e-05,36.0,33.0,call
7215.0,2026-07-10,0.9615064141877688,0.0027397260273972603,240.6,259.6,1.0000000000000003e-05,33.0,4.0,call
7220.0,2026-07-10,0.9621727387991256,0.0027397260273972603,235.7,254.7,1.0000000000000003e-05,64.0,2.0,call
7225.0,2026-07-10,0.9628390634104823,0.0027397260273972603,229.4,249.8,1.0000000000000003e-05,24.0,4.0,call
7230.0,2026-07-10,0.963505388021839,0.0027397260273972603,225.4,245.0,1.0000000000000003e-05,51.0,5.0,call
7235.0,2026-07-10,0.9641717126331958,0.0027397260273972603,227.4,231.5,1.0000000000000003e-05,8.0,6.0,call
7240.0,2026-07-10,0.9648380372445525,0.0027397260273972603,222.8,226.9,1.0000000000000003e-05,7.0,1.0,call
7245.0,2026-07-10,0.9655043618559093,0.0027397260273972603,217.7,221.8,1.0000000000000003e-05,5.0,3.0,call
7250.0,2026-07-10,0.966170686467266,0.0027397260273972603,215.8,216.9,1.0000000000000003e-05,241.0,1.0,call
7255.0,2026-07-10,0.9668370110786227,0.0027397260273972603,208.1,212.2,1.0000000000000003e-05,5.0,3.0,call
7260.0,2026-07-10,0.9675033356899795,0.0027397260273972603,203.3,207.4,1.0000000000000003e-05,45.0,1.0,call
7265.0,2026-07-10,0.9681696603013362,0.0027397260273972603,198.5,202.6,1.0000000000000003e-05,6.0,4.0,call
7270.0,2026-07-10,0.968835984912693,0.0027397260273972603,194.3,198.3,1.0000000000000003e-05,20.0,1.0,call
7275.0,2026-07-10,0.9695023095240497,0.0027397260273972603,189.0,193.1,1.0000000000000003e-05,46.0,3.0,call
7280.0,2026-07-10,0.9701686341354064,0.0027397260273972603,187.2,188.4,1.0000000000000003e-05,228.0,1.0,call
7285.0,2026-07-10,0.9708349587467632,0.0027397260273972603,180.1,183.6,1.0000000000000003e-05,2.0,2.0,call
7290.0,2026-07-10,0.9715012833581199,0.0027397260273972603,175.4,179.0,1.0000000000000003e-05,97.0,2.0,call
7295.0,2026-07-10,0.9721676079694767,0.0027397260273972603,170.2,174.3,1.0000000000000003e-05,34.0,2.0,call
7300.0,2026-07-10,0.9728339325808334,0.0027397260273972603,167.3,168.4,1.0000000000000003e-05,375.0,22.0,call
7305.0,2026-07-10,0.97350025719219,0.0027397260273972603,162.1,165.8,1.0000000000000003e-05,14.0,6.0,call
7310.0,2026-07-10,0.9741665818035468,0.0027397260273972603,157.6,161.6,1.0000000000000003e-05,85.0,6.0,call
7315.0,2026-07-10,0.9748329064149035,0.0027397260273972603,152.9,157.0,1.0000000000000003e-05,22.0,2.0,call
7320.0,2026-07-10,0.9754992310262602,0.0027397260273972603,148.3,152.4,1.0000000000000003e-05,79.0,3.0,call
7325.0,2026-07-10,0.976165555637617,0.0027397260273972603,144.3,145.4,1.0000000000000003e-05,692.0,5.0,call
7330.0,2026-07-10,0.9768318802489737,0.0027397260273972603,139.3,143.2,1.0000000000000003e-05,53.0,1.0,call
7335.0,2026-07-10,0.9774982048603305,0.0027397260273972603,134.8,138.7,1.0000000000000003e-05,38.0,1.0,call
7340.0,2026-07-10,0.9781645294716872,0.0027397260273972603,130.4,134.2,1.0000000000000003e-05,48.0,8.0,call
7345.0,2026-07-10,0.9788308540830439,0.0027397260273972603,125.8,129.4,1.0000000000000003e-05,43.0,3.0,call
7350.0,2026-07-10,0.9794971786944007,0.0027397260273972603,122.2,123.3,1.0000000000000003e-05,365.0,36.0,call
7355.0,2026-07-10,0.9801635033057574,0.0027397260273972603,117.1,121.0,1.0000000000000003e-05,53.0,1.0,call
7360.0,2026-07-10,0.9808298279171141,0.0027397260273972603,112.1,115.7,1.0000000000000003e-05,178.0,5.0,call
7365.0,2026-07-10,0.9814961525284709,0.0027397260273972603,108.4,112.0,1.0000000000000003e-05,74.0,1.0,call
7370.0,2026-07-10,0.9821624771398276,0.0027397260273972603,104.9,106.0,1.0000000000000003e-05,262.0,601.0,call
7375.0,2026-07-10,0.9828288017511844,0.0027397260273972603,101.3,102.3,1.0000000000000003e-05,654.0,12.0,call
7380.0,2026-07-10,0.9834951263625411,0.0027397260273972603,97.0,98.7,1.0000000000000003e-05,111.0,1.0,call
7385.0,2026-07-10,0.9841614509738978,0.0027397260273972603,92.4,93.0,1.0000000000000003e-05,85.0,5.0,call
7390.0,2026-07-10,0.9848277755852546,0.0027397260273972603,88.3,88.9,1.0000000000000003e-05,231.0,4.0,call
7395.0,2026-07-10,0.9854941001966113,0.0027397260273972603,85.0,85.5,1.0000000000000003e-05,88.0,13.0,call
7400.0,2026-07-10,0.9861604248079681,0.0027397260273972603,81.3,81.8,1.0000000000000003e-05,982.0,15.0,call
7405.0,2026-07-10,0.9868267494193248,0.0027397260273972603,77.3,77.9,1.0000000000000003e-05,220.0,10.0,call
7410.0,2026-07-10,0.9874930740306815,0.0027397260273972603,72.8,73.3,1.0000000000000003e-05,363.0,32.0,call
7415.0,2026-07-10,0.9881593986420383,0.0027397260273972603,69.0,69.4,1.0000000000000003e-05,511.0,18.0,call
7420.0,2026-07-10,0.988825723253395,0.0027397260273972603,65.7,66.2,1.0000000000000003e-05,503.0,9.0,call
7425.0,2026-07-10,0.9894920478647518,0.0027397260273972603,62.3,62.7,1.0000000000000003e-05,892.0,24.0,call
7430.0,2026-07-10,0.9901583724761085,0.0027397260273972603,58.4,58.8,1.0000000000000003e-05,363.0,24.0,call
7435.0,2026-07-10,0.9908246970874652,0.0027397260273972603,54.4,54.9,1.0000000000000003e-05,103.0,10.0,call
7440.0,2026-07-10,0.991491021698822,0.0027397260273972603,50.9,51.4,1.0000000000000003e-05,355.0,66.0,call
7445.0,2026-07-10,0.9921573463101787,0.0027397260273972603,48.2,48.6,1.0000000000000003e-05,140.0,11.0,call
7450.0,2026-07-10,0.9928236709215355,0.0027397260273972603,44.3,44.7,1.0000000000000003e-05,2289.0,365.0,call
7455.0,2026-07-10,0.9934899955328921,0.0027397260273972603,41.0,41.4,1.0000000000000003e-05,180.0,36.0,call
7460.0,2026-07-10,0.9941563201442488,0.0027397260273972603,38.1,38.5,1.0000000000000003e-05,510.0,58.0,call
7465.0,2026-07-10,0.9948226447556056,0.0027397260273972603,35.6,36.1,1.0000000000000003e-05,780.0,21.0,call
7470.0,2026-07-10,0.9954889693669623,0.0027397260273972603,32.3,32.7,1.0000000000000003e-05,2090.0,55.0,call
7475.0,2026-07-10,0.996155293978319,0.0027397260273972603,29.6,30.0,0.033807879791259765,1624.0,80.0,call
7480.0,2026-07-10,0.9968216185896758,0.0027397260273972603,27.0,27.4,0.04369547622680664,432.0,139.0,call
7485.0,2026-07-10,0.9974879432010325,0.0027397260273972603,24.5,24.9,0.04949375808715821,308.0,119.0,call
7490.0,2026-07-10,0.9981542678123893,0.0027397260273972603,22.3,22.6,0.053995055847167975,837.0,149.0,call
7495.0,2026-07-10,0.998820592423746,0.0027397260273972603,20.4,20.8,0.0589235954284668,824.0,20.0,call
7500.0,2026-07-10,0.9994869170351027,0.0027397260273972603,17.9,18.3,0.060075622482299806,4991.0,811.0,call
7505.0,2026-07-10,1.0001532416464596,0.0027397260273972603,16.1,16.5,0.06287558227539064,307.0,328.0,call
7510.0,2026-07-10,1.0008195662578163,0.0027397260273972603,14.4,14.7,0.06482868774414063,595.0,63.0,call
7515.0,2026-07-10,1.001485890869173,0.0027397260273972603,12.7,13.1,0.0667512759399414,992.0,273.0,call
7520.0,2026-07-10,1.0021522154805298,0.0027397260273972603,11.5,11.9,0.06950545982360842,1339.0,131.0,call
7525.0,2026-07-10,1.0028185400918865,0.0027397260273972603,10.0,10.3,0.07003188278198241,2468.0,148.0,call
7530.0,2026-07-10,1.003484864703243,0.0027397260273972603,8.9,9.2,0.07192395370483398,2237.0,71.0,call
7535.0,2026-07-10,1.0041511893145998,0.0027397260273972603,7.7,8.0,0.07279369598388671,526.0,50.0,call
7540.0,2026-07-10,1.0048175139259565,0.0027397260273972603,6.8,7.0,0.07393809371948243,1395.0,138.0,call
7545.0,2026-07-10,1.0054838385373133,0.0027397260273972603,5.9,6.1,0.07497568099975588,1220.0,58.0,call
7550.0,2026-07-10,1.00615016314867,0.0027397260273972603,5.2,5.4,0.07650154464721681,6923.0,782.0,call
7555.0,2026-07-10,1.0068164877600267,0.0027397260273972603,4.6,4.8,0.0781189601135254,677.0,195.0,call
7560.0,2026-07-10,1.0074828123713835,0.0027397260273972603,4.0,4.2,0.07927861648559573,1300.0,181.0,call
7565.0,2026-07-10,1.0081491369827402,0.0027397260273972603,3.4,3.6,0.07991947921752929,588.0,211.0,call
7570.0,2026-07-10,1.008815461594097,0.0027397260273972603,2.95,3.1,0.0807281869506836,1279.0,123.0,call
7575.0,2026-07-10,1.0094817862054537,0.0027397260273972603,2.6,2.75,0.08222353332519532,2284.0,309.0,call
7580.0,2026-07-10,1.0101481108168104,0.0027397260273972603,2.2,2.35,0.08287965469360353,1467.0,165.0,call
7585.0,2026-07-10,1.0108144354281672,0.0027397260273972603,1.95,2.1,0.08449707015991212,489.0,387.0,call
7590.0,2026-07-10,1.011480760039524,0.0027397260273972603,1.65,1.8,0.085244743347168,1948.0,80.0,call
7595.0,2026-07-10,1.0121470846508807,0.0027397260273972603,1.45,1.6,0.08667905517578126,734.0,43.0,call
7600.0,2026-07-10,1.0128134092622374,0.0027397260273972603,1.25,1.35,0.08713681427001954,5741.0,875.0,call
7605.0,2026-07-10,1.0134797338735941,0.0027397260273972603,1.05,1.2,0.08857112609863281,1218.0,220.0,call
7610.0,2026-07-10,1.0141460584849509,0.0027397260273972603,0.9,1.05,0.08966974792480469,1504.0,120.0,call
7615.0,2026-07-10,1.0148123830963076,0.0027397260273972603,0.8,0.95,0.09134819793701171,1057.0,19.0,call
7620.0,2026-07-10,1.0154787077076644,0.0027397260273972603,0.7,0.8,0.09180595703125,1503.0,43.0,call
7625.0,2026-07-10,1.016145032319021,0.0027397260273972603,0.6,0.7,0.09287406158447264,3295.0,105.0,call
7630.0,2026-07-10,1.0168113569303778,0.0027397260273972603,0.5,0.6,0.09363699340820314,1132.0,14.0,call
7635.0,2026-07-10,1.0174776815417346,0.0027397260273972603,0.45,0.55,0.09534596069335938,846.0,65.0,call
7640.0,2026-07-10,1.0181440061530913,0.0027397260273972603,0.35,0.5,0.09696337615966799,1352.0,105.0,call
7645.0,2026-07-10,1.018810330764448,0.0027397260273972603,0.3,0.4,0.09668872070312501,1212.0,13.0,call
7650.0,2026-07-10,1.0194766553758048,0.0027397260273972603,0.25,0.35,0.09772630798339844,3448.0,41.0,call
7655.0,2026-07-10,1.0201429799871615,0.0027397260273972603,0.25,0.3,0.09845872253417969,1534.0,3.0,call
7660.0,2026-07-10,1.0208093045985183,0.0027397260273972603,0.2,0.3,0.10120527709960936,2199.0,20.0,call
7665.0,2026-07-10,1.021475629209875,0.0027397260273972603,0.15,0.25,0.10157148437499999,308.0,27.0,call
7670.0,2026-07-10,1.0221419538212317,0.0027397260273972603,0.15,0.25,0.10425700439453123,1273.0,341.0,call
7675.0,2026-07-10,1.0228082784325885,0.0027397260273972603,0.1,0.2,0.10401286621093749,1742.0,9.0,call
7680.0,2026-07-10,1.0234746030439452,0.0027397260273972603,0.1,0.2,0.10669838623046876,1205.0,48.0,call
7685.0,2026-07-10,1.024140927655302,0.0027397260273972603,0.1,0.2,0.10926183715820312,386.0,,call
7690.0,2026-07-10,1.0248072522666587,0.0027397260273972603,0.1,0.15,0.10816321533203124,1105.0,31.0,call
7695.0,2026-07-10,1.0254735768780154,0.0027397260273972603,0.05,0.15,0.11072666625976563,417.0,,call
7700.0,2026-07-10,1.0261399014893722,0.0027397260273972603,0.1,0.15,0.1132901171875,4213.0,1.0,call
7705.0,2026-07-10,1.026806226100729,0.0027397260273972603,0.05,0.15,0.1157314990234375,51.0,11.0,call
7710.0,2026-07-10,1.0274725507120857,0.0027397260273972603,0.05,0.1,0.11316804809570313,542.0,14.0,call
7715.0,2026-07-10,1.0281388753234424,0.0027397260273972603,0.05,0.1,0.11548736083984376,14.0,,call
7720.0,2026-07-10,1.0288051999347991,0.0027397260273972603,0.05,0.1,0.11792874267578124,404.0,17.0,call
7725.0,2026-07-10,1.0294715245461559,0.0027397260273972603,0.05,0.1,0.12037012451171875,1626.0,37.0,call
7730.0,2026-07-10,1.0301378491575126,0.0027397260273972603,0.05,0.1,0.12281150634765625,380.0,47.0,call
7740.0,2026-07-10,1.031470498380226,0.0027397260273972603,0.05,0.1,0.1274501318359375,332.0,57.0,call
7745.0,2026-07-10,1.0321368229915828,0.0027397260273972603,0.0,0.1,0.129891513671875,18.0,,call
7750.0,2026-07-10,1.0328031476029396,0.0027397260273972603,0.0,0.1,0.13233289550781252,1314.0,8.0,call
7760.0,2026-07-10,1.034135796825653,0.0027397260273972603,0.0,0.1,0.13697152099609378,142.0,52.0,call
7770.0,2026-07-10,1.0354684460483665,0.0027397260273972603,0.0,0.1,0.14185428466796873,246.0,70.0,call
7775.0,2026-07-10,1.0361347706597233,0.0027397260273972603,0.0,0.1,0.14405152832031248,538.0,1.0,call
7780.0,2026-07-10,1.03680109527108,0.0027397260273972603,0.0,0.1,0.14649291015625,417.0,1.0,call
7790.0,2026-07-10,1.0381337444937935,0.0027397260273972603,0.0,0.1,0.1511315356445313,135.0,73.0,call
7800.0,2026-07-10,1.039466393716507,0.0027397260273972603,0.0,0.1,0.1557701611328125,2636.0,4.0,call
7810.0,2026-07-10,1.0407990429392204,0.0027397260273972603,0.05,0.1,0.16040878662109376,1052.0,1.0,call
7820.0,2026-07-10,1.042131692161934,0.0027397260273972603,0.0,0.1,0.165047412109375,38.0,1.0,call
7825.0,2026-07-10,1.0427980167732904,0.0027397260273972603,0.05,0.1,0.16724465576171876,625.0,14.0,call
7830.0,2026-07-10,1.0434643413846472,0.0027397260273972603,0.05,0.1,0.1694418994140625,235.0,1.0,call
7840.0,2026-07-10,1.0447969906073606,0.0027397260273972603,0.05,0.1,0.17408052490234377,93.0,6.0,call
7850.0,2026-07-10,1.0461296398300741,0.0027397260273972603,0.05,0.1,0.178719150390625,506.0,3.0,call
7860.0,2026-07-10,1.0474622890527876,0.0027397260273972603,0.0,0.1,0.18311363769531247,120.0,7.0,call
7870.0,2026-07-10,1.048794938275501,0.0027397260273972603,0.0,0.1,0.18775226318359373,162.0,110.0,call
7875.0,2026-07-10,1.0494612628868578,0.0027397260273972603,0.0,0.1,0.18994950683593753,651.0,1.0,call
7880.0,2026-07-10,1.0501275874982146,0.0027397260273972603,0.0,0.1,0.192390888671875,2.0,,call
7900.0,2026-07-10,1.0527928859436415,0.0027397260273972603,0.0,0.1,0.20117986328124998,1524.0,1.0,call
7910.0,2026-07-10,1.054125535166355,0.0027397260273972603,,0.1,0.20557435058593748,153.0,,call
7925.0,2026-07-10,1.0561245090004252,0.0027397260273972603,0.0,0.1,0.2124102197265625,214.0,154.0,call
7950.0,2026-07-10,1.059456132057209,0.0027397260273972603,0.0,0.1,0.22339643798828124,2195.0,1500.0,call
7975.0,2026-07-10,1.0627877551139926,0.0027397260273972603,0.0,0.1,0.23438265625,32.0,4.0,call
8000.0,2026-07-10,1.0661193781707763,0.0027397260273972603,0.0,0.1,0.245124736328125,802.0,1.0,call
8025.0,2026-07-10,1.06945100122756,0.0027397260273972603,0.0,0.1,0.25586681640625003,27.0,6.0,call
8050.0,2026-07-10,1.0727826242843437,0.0027397260273972603,0.0,0.1,0.266608896484375,896.0,1.0,call
8075.0,2026-07-10,1.0761142473411274,0.0027397260273972603,0.0,0.1,0.27735097656249996,85.0,26.0,call
8100.0,2026-07-10,1.079445870397911,0.0027397260273972603,0.0,0.1,0.2880930566406249,486.0,1.0,call
8125.0,2026-07-10,1.0827774934546945,0.0027397260273972603,0.0,0.05,0.28125718749999995,55.0,55.0,call
8150.0,2026-07-10,1.0861091165114782,0.0027397260273972603,0.0,0.05,0.2910227148437499,217.0,99.0,call
8175.0,2026-07-10,1.089440739568262,0.0027397260273972603,0.0,0.05,0.3007882421875,4.0,,call
8200.0,2026-07-10,1.0927723626250456,0.0027397260273972603,0.0,0.05,0.31153032226562494,2502.0,1.0,call
8250.0,2026-07-10,1.099435608738613,0.0027397260273972603,0.0,0.05,0.33008482421874996,48.0,1.0,call
8300.0,2026-07-10,1.1060988548521804,0.0027397260273972603,0.0,0.05,0.34961587890624996,1691.0,2.0,call
8350.0,2026-07-10,1.1127621009657478,0.0027397260273972603,0.0,0.05,0.36914693359375,20.0,3.0,call
8400.0,2026-07-10,1.1194253470793152,0.0027397260273972603,0.0,0.05,0.387701435546875,744.0,3.0,call
8500.0,2026-07-10,1.1327518393064497,0.0027397260273972603,0.0,0.05,0.424810439453125,16.0,5.0,call
8600.0,2026-07-10,1.1460783315335845,0.0027397260273972603,0.0,0.05,0.46094289062500005,46.0,10.0,call
8800.0,2026-07-10,1.1727313159878539,0.0027397260273972603,0.0,0.05,0.507817421875,180.0,71.0,call
9000.0,2026-07-10,1.1993843004421234,0.0027397260273972603,0.0,0.05,0.5742230078125,26.0,10.0,call
9200.0,2026-07-10,1.2260372848963927,0.0027397260273972603,0.0,0.05,0.6367223828125,1.0,1.0,call
9400.0,2026-07-10,1.252690269350662,0.0027397260273972603,0.0,0.05,0.6992217578125001,5.0,,call
9600.0,2026-07-10,1.2793432538049314,0.0027397260273972603,0.0,0.05,0.7578149218750001,29.0,21.0,call
9800.0,2026-07-10,1.305996238259201,0.0027397260273972603,0.0,0.05,0.8203142968749999,1.0,,call
3000.0,2026-07-10,0.3997947668140411,0.0027397260273972603,0.0,0.05,2.7031282421875,153.0,16.0,put
3200.0,2026-07-10,0.4264477512683105,0.0027397260273972603,0.0,0.05,2.5156287109374995,321.0,1.0,put
3400.0,2026-07-10,0.4531007357225799,0.0027397260273972603,0.0,0.05,2.3437541406249993,106.0,1.0,put
3600.0,2026-07-10,0.4797537201768493,0.0027397260273972603,0.0,0.05,2.1796920507812496,94.0,6.0,put
3800.0,2026-07-10,0.5064067046311187,0.0027397260273972603,0.0,0.05,2.031254921875,210.0,10.0,put
4000.0,2026-07-10,0.5330596890853881,0.0027397260273972603,0.0,0.05,1.8828130859374999,296.0,15.0,put
4200.0,2026-07-10,0.5597126735396576,0.0027397260273972603,0.0,0.05,1.7421887890624999,729.0,15.0,put
4400.0,2026-07-10,0.5863656579939269,0.0027397260273972603,0.0,0.05,1.609376953125,848.0,28.0,put
4600.0,2026-07-10,0.6130186424481964,0.0027397260273972603,0.0,0.05,1.4765651171875,1298.0,2.0,put
4800.0,2026-07-10,0.6396716269024657,0.0027397260273972603,0.0,0.05,1.359378203125,5114.0,2.0,put
5000.0,2026-07-10,0.6663246113567352,0.0027397260273972603,0.0,0.05,1.2382850585937497,3911.0,2188.0,put
5200.0,2026-07-10,0.6929775958110046,0.0027397260273972603,0.0,0.05,1.125004375,21253.0,30.0,put
5400.0,2026-07-10,0.7196305802652739,0.0027397260273972603,0.0,0.05,1.015629921875,1048.0,268.0,put
5500.0,2026-07-10,0.7329570724924087,0.0027397260273972603,0.0,0.05,0.9609378906249999,1070.0,464.0,put
5600.0,2026-07-10,0.7462835647195434,0.0027397260273972603,0.0,0.05,0.9062509375,965.0,7.0,put
5700.0,2026-07-10,0.759610056946678,0.0027397260273972603,0.0,0.05,0.8554701953125,4986.0,5.0,put
5800.0,2026-07-10,0.7729365491738128,0.0027397260273972603,0.0,0.05,0.804689453125,20590.0,659.0,put
5850.0,2026-07-10,0.7795997952873801,0.0027397260273972603,0.0,0.05,0.7812521875,5576.0,220.0,put
